transaction_id,customer_id,fecha_transaccion,tipo_transaccion,monto,moneda,canal,estado,comision,pais_origen
TXN_000158,2291.0,2024-05-16,deposito,1675.6304266422517,CLP,web,pendiente,0.24833857293326764,Peru
TXN_000159,4581.0,2024-12-18,pago,885.3636223869883,CLP,app_movil,completada,0.9118164648367957,Mexico
TXN_000160,8554.0,2024-05-12,pago,463.6428790505013,MXN,app_movil,completada,0.6400832095074771,Colombia
TXN_000161,8280.0,2023-12-01,deposito,191.41693677492296,EUR,web,completada,0.44207693435298323,Mexico
TXN_000162,2636.0,2023-03-20,pago,96.5695759512969,CLP,cajero,fallida,0.4430251981087601,Peru
TXN_000163,4696.0,2024-08-04,transferencia,695.4044057729992,CLP,app_movil,completada,0.2800627319099866,Peru
TXN_000164,1698.0,2023-01-27,deposito,69.3769313653622,USD,web,completada,1.8876014361188909,Chile
TXN_000165,5737.0,2023-09-28,retiro,90.84171589292507,USD,cajero,completada,2.3303094956359693,Mexico
TXN_000166,1854.0,2024-07-15,transferencia,2274.168759794325,USD,web,completada,2.4276168778328437,Mexico
TXN_000167,9164.0,2023-09-04,transferencia,6981.182280567177,USD,app_movil,cancelada,1.5200872570380073,Argentina
TXN_000168,6855.0,2024-08-13,retiro,727.7391745256241,EUR,web,completada,6.111230801477644,Colombia
TXN_000169,8392.0,2024-01-22,pago,2121.0907253340415,MXN,web,completada,4.249426469382844,Peru
TXN_000170,7528.0,2024-12-02,deposito,279.0043920561018,EUR,web,completada,6.322683366930834,Peru
TXN_000171,6249.0,2024-07-12,pago,54.24380112248325,CLP,app_movil,completada,0.9846472856101274,Mexico
TXN_000172,6172.0,2023-12-27,transferencia,1010.5574900759052,EUR,app_movil,completada,4.203916868994328,Peru
TXN_000173,2707.0,2024-05-02,deposito,947.601433360237,USD,web,completada,2.8783331661419456,Chile
TXN_000174,6791.0,2023-12-18,pago,449.2155461628793,USD,app_movil,completada,0.8309487775907392,Chile
TXN_000175,6535.0,2024-12-01,transferencia,280.46159877907894,EUR,web,completada,0.22542664841042792,Colombia
TXN_000176,5931.0,2023-09-13,pago,1708.4056871096323,CLP,cajero,completada,2.2953188460529943,Chile
TXN_000177,4510.0,2023-08-10,retiro,91.96429922716531,MXN,cajero,pendiente,0.29341234110691855,Chile
TXN_000178,1202.0,2023-01-01,deposito,126.38453589987478,USD,app_movil,pendiente,0.6956450761513023,Mexico
TXN_000179,5218.0,2024-06-29,transferencia,88.92917263895235,CLP,app_movil,completada,1.3877531988175575,Mexico
TXN_000180,9958.0,2024-03-21,pago,458.270418807346,USD,web,completada,2.27813454576773,Argentina
TXN_000181,5389.0,2023-03-20,deposito,78.89836315633907,EUR,web,completada,5.213542752772795,Argentina
TXN_000182,3327.0,2023-08-24,retiro,144.55162775271373,EUR,sucursal,completada,1.799064116636638,Mexico
TXN_000183,9004.0,2023-11-30,deposito,139.96139808977665,USD,web,completada,2.2259078785486364,Mexico
TXN_000184,3931.0,2023-12-15,transferencia,272.8951079797115,USD,app_movil,completada,0.7421675085497357,Colombia
TXN_000185,8777.0,2023-04-08,deposito,43.33403397861523,USD,web,completada,2.3249748049606302,Mexico
TXN_000186,1197.0,2023-03-23,deposito,459.8072997171355,USD,web,completada,1.1517600962911128,Chile
TXN_000187,8125.0,2024-05-16,transferencia,2620.06780449107,CLP,web,completada,3.8888590518107353,Colombia
TXN_000188,2930.0,2024-04-21,pago,494.3466829878829,USD,web,completada,0.9966432969732177,Colombia
TXN_000189,7287.0,2024-12-04,pago,4072.3752886252864,EUR,app_movil,completada,1.2632464786237672,Chile
TXN_000190,9800.0,2024-07-03,deposito,2983.9323161629604,USD,app_movil,completada,1.133338358623104,Peru
TXN_000191,5282.0,2023-01-14,transferencia,1295.4359661441713,CLP,app_movil,completada,3.333316784360743,Mexico
TXN_000192,3511.0,2024-01-27,deposito,451.253273518466,CLP,app_movil,completada,6.1451919497698935,Chile
TXN_000193,1659.0,2023-12-13,inversion,417.2771304044857,CLP,app_movil,completada,0.7928411697495819,Colombia
TXN_000194,3811.0,2023-11-06,retiro,1268.6386286272907,EUR,cajero,completada,1.2888203242228797,Chile
TXN_000195,8098.0,2024-01-21,inversion,224.19004015997496,USD,app_movil,completada,2.447849499052961,Chile
TXN_000196,7546.0,2023-07-28,inversion,23.95600139894871,CLP,cajero,completada,4.514872090439223,Peru
TXN_000197,2986.0,2023-12-23,transferencia,843.8764361012882,USD,app_movil,completada,1.3612545527145035,Argentina
TXN_000198,9338.0,2024-08-23,deposito,73.95058168860504,USD,app_movil,completada,0.23058267853362283,Chile
TXN_000199,3911.0,2024-07-21,pago,95.27697325662383,USD,app_movil,completada,0.9198575303182941,Argentina
TXN_000200,2734.0,2023-04-04,retiro,403.5643368620788,EUR,app_movil,completada,1.5986244192376546,Chile
TXN_000201,2843.0,2023-04-03,transferencia,349.7829025734908,EUR,cajero,completada,1.0809366728725451,Chile
TXN_000202,9680.0,2023-12-06,inversion,48.51565796728307,EUR,app_movil,pendiente,0.41295571434951767,Chile
TXN_000203,3976.0,2024-08-19,deposito,517.1005516412994,EUR,app_movil,pendiente,0.07538191796202269,Chile
TXN_000204,2959.0,2024-03-20,retiro,1718.5041158153226,USD,cajero,completada,2.325717167926951,Chile
TXN_000205,6759.0,2023-01-22,transferencia,74.25370271102047,MXN,app_movil,completada,9.849977159384565,Argentina
TXN_000206,7694.0,2023-10-18,transferencia,2720.919071833507,EUR,app_movil,completada,5.031720839013202,Chile
TXN_000207,3385.0,2024-04-29,retiro,38.85138640607911,EUR,,completada,2.2994169577690653,Chile
TXN_000208,5736.0,2023-11-02,transferencia,9662.292487100336,EUR,app_movil,fallida,3.684377539402413,Colombia
TXN_000209,2802.0,2024-09-25,retiro,217.69812474773798,USD,app_movil,completada,0.5906964138761556,Chile
TXN_000210,9155.0,2023-05-08,transferencia,501.91234617887386,USD,app_movil,completada,1.948022092222322,Colombia
TXN_000211,,2024-09-16,deposito,23.616594961921034,EUR,cajero,completada,0.12503678546109784,Mexico
TXN_000212,7616.0,2023-09-30,pago,367.52667472189205,USD,cajero,completada,2.4564212106860066,Chile
TXN_000213,6534.0,2024-03-17,deposito,568.3419524736452,USD,app_movil,completada,7.0046231198553475,Colombia
TXN_000214,5061.0,2024-05-17,deposito,354.51719291486177,CLP,app_movil,pendiente,3.9436483731392715,Chile
TXN_000215,1262.0,2023-05-10,pago,173.36139159982199,EUR,app_movil,completada,1.529032351753226,Chile
TXN_000216,7287.0,2023-05-12,transferencia,97.52933672260666,EUR,web,completada,3.109333429411016,Chile
TXN_000217,9815.0,2024-08-19,transferencia,2199.0702344354954,EUR,app_movil,completada,5.761196507266574,Mexico
TXN_000218,3049.0,2024-04-26,deposito,422.5089806285662,MXN,cajero,completada,0.4867373594478319,Colombia
TXN_000219,6423.0,2024-01-25,pago,4068.902413421468,USD,web,completada,3.152572242298339,Mexico
TXN_000220,5548.0,2024-08-15,deposito,183.14468480456594,CLP,app_movil,completada,0.6290022403889449,Mexico
TXN_000221,4108.0,2023-11-21,pago,210.14714166222765,EUR,web,completada,4.190287102082472,Mexico
TXN_000222,8158.0,2023-03-10,pago,1371.1311936087588,USD,app_movil,fallida,0.20706771600452867,Chile
TXN_000223,8400.0,2024-10-21,pago,35.358455481536595,USD,app_movil,completada,0.39256127124295914,Argentina
TXN_000224,4170.0,2024-03-23,transferencia,65.35310548620545,EUR,app_movil,completada,2.550339516550983,Argentina
TXN_000225,3255.0,2024-06-11,pago,2092.73574316738,EUR,app_movil,completada,0.38420447344182534,Mexico
TXN_000226,2154.0,2024-09-08,inversion,69.553699309573,USD,web,completada,0.34407951678158544,Chile
TXN_000227,5499.0,2023-06-14,retiro,26.348819600689495,EUR,,completada,1.6214614205328528,Mexico
TXN_000228,7295.0,2024-05-02,pago,6652.784595099797,EUR,app_movil,completada,3.603464921709891,Chile
TXN_000229,7197.0,2024-12-13,deposito,49.86271495556505,EUR,sucursal,pendiente,0.6252270562097582,Mexico
TXN_000230,2648.0,2024-12-09,retiro,531.7530008927495,CLP,app_movil,completada,3.6794410564894586,Chile
TXN_000231,6539.0,2024-03-01,pago,447.47818552046186,CLP,app_movil,completada,3.3000344201691494,Colombia
TXN_000232,5199.0,2024-11-27,transferencia,5.953965838899693,EUR,app_movil,completada,1.7307456704358768,Chile
TXN_000233,9445.0,2023-09-22,transferencia,270.16272570418056,MXN,web,completada,2.080098660886376,Argentina
TXN_000234,3557.0,2024-09-03,pago,790.4638098168472,USD,sucursal,completada,0.08256333908407178,Chile
TXN_000235,6592.0,2023-12-08,inversion,686.4024189496173,USD,web,completada,0.9149980638207438,Colombia
TXN_000236,1098.0,2024-12-26,deposito,1564.4365805173757,USD,cajero,completada,0.6114067870745548,Peru
TXN_000237,3200.0,2023-10-05,transferencia,225.59988900887575,EUR,app_movil,completada,0.3250469430808209,Chile
TXN_000238,3961.0,2024-11-04,transferencia,1174.6865947623664,EUR,app_movil,completada,0.9874760018261443,Argentina
TXN_000239,5973.0,2024-03-14,retiro,143.4528482929408,EUR,web,completada,0.8767128808431804,Chile
TXN_000240,5433.0,2023-06-06,retiro,48.63283282694155,USD,web,fallida,2.6104736525349037,Argentina
TXN_000241,3869.0,2024-02-26,deposito,57.59336882325029,USD,app_movil,pendiente,1.8230857440234294,Argentina
TXN_000242,,2023-09-08,deposito,45.007732898988195,CLP,cajero,completada,4.885996076897912,Chile
TXN_000243,,2024-08-31,transferencia,1834.2279785718406,CLP,app_movil,completada,0.314261258067903,Peru
TXN_000244,6699.0,2024-06-13,retiro,41.601646108997166,EUR,app_movil,pendiente,0.12321599665782097,Chile
TXN_000245,7944.0,2023-11-23,retiro,608.5373317355802,EUR,web,completada,1.5297495223056012,Chile
TXN_000246,5493.0,2023-04-07,transferencia,270.7277514941955,EUR,web,completada,0.0020553329582831165,Chile
TXN_000247,5911.0,2024-05-27,deposito,345.85760351886455,USD,app_movil,completada,3.0996882847959357,Chile
TXN_000248,4987.0,2023-08-04,transferencia,3119.446754484763,EUR,app_movil,completada,1.4103297641913968,Mexico
TXN_000249,7015.0,2023-05-12,transferencia,209.0051617811068,EUR,app_movil,completada,1.3391174807668411,Mexico
TXN_000250,2218.0,2023-09-17,transferencia,1009.693746254865,EUR,web,completada,0.9003893881716049,Colombia
TXN_000251,5496.0,2023-05-05,transferencia,426.8125940482983,USD,web,completada,0.939923535919903,Chile
TXN_000252,5735.0,2023-03-23,pago,321.17034159380245,MXN,web,completada,1.1282196157432232,Argentina
TXN_000253,5555.0,2023-10-10,pago,12707.576718695926,CLP,app_movil,completada,0.032324505643564344,Chile
